season,pitcher_name,pitch_count,composure_plus,adversity_composure_plus,momentum_composure_plus,composure_score,adversity_score,momentum_score,walk_after_barrel,walk_after_hard_hit,walk_after_high_xba,first_ball_after_barrel,first_ball_after_hard_hit,first_ball_after_high_xba,walk_after_walk,hard_hit_after_walk,walk_after_soft_hit,walk_after_low_xba,first_ball_after_soft_hit,first_ball_after_low_xba,hard_hit_after_soft,ball_after_foul
2024,"barnes, jacob",1125,136.7,145.6,119.6,0.8155374425373936,1.050748924339765,0.5803259607350222,0.06906945499152987,0.06121301587484647,0.06228981507418841,0.34045212921315493,0.35164831996494045,0.3824433956087073,0.06286603516520414,0.12876043623966063,0.06629321797738245,0.07031412729743401,0.38256213343702405,0.3836181672105456,0.13958151064450275,0.41614696536278895
2024,"rodriguez, grayson",1879,136.5,165.4,103.9,0.6579847946104345,1.222737340597455,0.09323224862341377,0.07282314241486068,0.05990608417191411,0.041307214014570624,0.34443691950464395,0.3488254649303265,0.28215874735613594,0.06979205005520794,0.15424181082075822,0.08212698902833224,0.09980763167634601,0.349113223592149,0.34526230174867834,0.19369637618827057,0.35195970524741194
2024,"thornton, trent",1144,136.2,122.4,136.9,0.7983395544709205,0.5109285556377414,1.0857505533040996,0.06779039101020524,0.07472652938835998,0.07391724722137025,0.3526659786721706,0.3246212929379134,0.34716616278899937,0.10792400007240387,0.1531040141911583,0.06364148925828715,0.06406398264877322,0.28725964809954313,0.27174099679183045,0.08066491688538933,0.4028592420822896
2024,"littell, zack",2488,136.1,110.1,146.2,0.5948213728817955,0.17342682781504476,1.0162159179485462,0.09012566017118921,0.08672925112011948,0.07082081927363662,0.41228191586232016,0.38475625434234356,0.32538320373726964,0.08896437843806264,0.16674790359000888,0.05369841590314031,0.06382898153194166,0.33266194289816337,0.3135898368877115,0.14862565256266044,0.33326550393170845
2024,"spence, mitch",2482,134.9,122.8,134.5,0.574651903120555,0.390736898091066,0.758566908150044,0.07165419132343144,0.07686508783159092,0.0723014662242634,0.39296155504173685,0.36681317118270396,0.38664744097859816,0.09027814290972185,0.19451601030548402,0.06300065318345928,0.06815348958694956,0.3248214830845949,0.34331987687505994,0.19327408635324092,0.38023024475162165
2024,"parker, mitchell",2404,134.7,106.7,146.7,0.5773090366904041,0.11618107307999276,1.0384370003008154,0.08764054098093531,0.09564704713540946,0.07585462979570337,0.4216310901091738,0.42764866929317247,0.42472994395089897,0.06646861910019804,0.13499220078167448,0.04982763906648421,0.058329484908430464,0.3496440615863188,0.33244360047146077,0.17980685106669358,0.35561667666287705
2024,"crawford, kutter",2823,134.5,129.5,128.8,0.5499086753393821,0.4874239625345346,0.6123933881442296,0.08418330895111081,0.06711100827280732,0.061027096725734066,0.3960875038274419,0.36635194139018024,0.371696158636964,0.08941004171267329,0.12853484235063184,0.06558624616367398,0.07665238531444306,0.3787832076545987,0.35170602596385436,0.11928508936382952,0.2986331432164883
2024,"estes, joey",2031,134.3,125.2,131.8,0.6012471701604496,0.4586734849105045,0.7438208554103947,0.0843124191715327,0.071652354697283,0.07003109460330138,0.3423286436493318,0.36106748629628266,0.3691595263047127,0.08777818672555514,0.17785793154214208,0.0723027630494734,0.06392103220082074,0.3392246550836626,0.33098134074140584,0.16140851521076643,0.2972449019019227
2024,"steele, justin",2047,134.2,127.5,129.8,0.5978790816116291,0.4991165265160352,0.6966416367072228,0.1029214748100197,0.06529763174738638,0.09854012655703523,0.3644356881508584,0.3402197567740559,0.2994155346651865,0.057292050055207946,0.11674181082075821,0.08690065702571492,0.05965307681490462,0.29732043298509253,0.32923686780964834,0.14735216921414235,0.32716359604584166
2024,"wesneski, hayden",1077,133.5,118.8,135.6,0.7588474426644084,0.44165579175727765,1.0760390935715392,0.08035657094053593,0.09296003919430418,0.056096216562997146,0.3800683249706416,0.39533303305439005,0.3708328667799377,0.07638940007361059,0.17232241442767762,0.044389549345547494,0.07304798698657991,0.3122879247937145,0.3121390809272062,0.10646904431063764,0.41209292141094034
2024,"hjelle, sean",1217,133.2,109.0,142.7,0.7108178548821966,0.20040555121611323,1.22123015854828,0.10885925220290546,0.08556549062202999,0.0908890788144912,0.34699928554417714,0.3297951781523363,0.3498489422792163,0.06398864293601135,0.166774015458226,0.04971991348303684,0.051479986057049905,0.34942160007776807,0.298720443850578,0.14635279965004375,0.3183052231093003
2024,"snider, collin",684,133.1,110.5,141.4,0.9570439032409431,0.3147379618107354,1.599349844671151,0.09321362229102167,0.07677564702946846,0.0839968718424662,0.40087925696594423,0.35630467249839987,0.34905245771477206,0.07026203930228699,0.1635165659933462,0.05135392026613957,0.030978218217361218,0.3248976593975136,0.27116999493446914,0.09351608826674444,0.2922429359230882
2024,"clase, emmanuel",988,132.6,125.0,129.5,0.77180564139116,0.6130246231043415,0.9305866596779785,0.07958002422937138,0.05115598803969042,0.09483758755946042,0.39226006191950463,0.3481445750348637,0.3628617711474631,0.07026203930228699,0.1439087228560913,0.06280410124173075,0.05295287153766211,0.36242728430875965,0.3828521079029416,0.10591932587373946,0.3043188531085656
2024,"freeland, kyle",1769,132.0,137.9,118.5,0.5888670103537226,0.7239784851239118,0.4537555355835334,0.0843124191715327,0.05378402267670456,0.059399949146478496,0.3549868714974331,0.32872839769575424,0.3310036394423225,0.08589790776025594,0.22060530562554856,0.06907961964072076,0.08024868716516081,0.35861790242099,0.36661244408296056,0.18936904540475746,0.34128057659002325
2024,"gray, jon",1635,132.0,125.3,128.3,0.6068522143347211,0.49804848688299447,0.7156559417864478,0.08576789567501641,0.08630953421916919,0.07060986398018818,0.3946054977014729,0.3772293088311934,0.3060947290014459,0.05599006256900994,0.27092726352594776,0.07903704229163547,0.04978050281018968,0.3652655279951868,0.3426710878927227,0.2166654843820198,0.3251444092972081
2024,"milner, hoby",1053,132.0,122.5,130.4,0.7332907521680134,0.5358537935310334,0.9307277108049936,0.0813484692122463,0.08591793650971893,0.07199731872211389,0.35653250773993805,0.39502599575533676,0.338148859859415,0.07026203930228699,0.1439087228560913,0.060419135371791596,0.05415634589079079,0.31068953933500926,0.3801896558098266,0.19050466792916707,0.38175862014624307
2024,"ginkel, kevin",1185,131.9,128.0,126.1,0.6918649023483769,0.6287934796370234,0.7549363250597304,0.0747077778479813,0.05807388685562357,0.06844189557534283,0.3682441397611676,0.3592560984282768,0.321450150730555,0.09970292865029706,0.14891687260108316,0.07697482259162049,0.05237097185043505,0.3272596480995431,0.3896339528710411,0.14733158355205597,0.3689985746614821
2024,"flaherty, jack",2646,131.9,126.3,127.4,0.516999230808375,0.4418454303367981,0.5921530312799518,0.06564339597959272,0.09077382047188481,0.09814343146088964,0.4090698992717917,0.3967411696328068,0.38432943629836924,0.05801726587869159,0.14353601095772983,0.0673319480898221,0.06288550954871719,0.44715296004666083,0.3864861562131268,0.11281167979002624,0.3524084024553532
2024,"king, mike",2902,131.8,131.6,123.1,0.5023868507229529,0.5183248921092849,0.4864488093366209,0.08448777782912065,0.09770985741303931,0.06016756015213218,0.343939744004436,0.3984913193000474,0.36646100147306304,0.06330157696554457,0.1667244698621217,0.07658955111585176,0.08812047950765016,0.31755467400669285,0.3135898368877115,0.10981675235801004,0.382240112383834
2024,"sale, chris",2818,131.7,146.7,111.2,0.5046731840973301,0.7710627881578501,0.2382835800368101,0.07397906531033466,0.06663507234281982,0.08679544016242684,0.36577718806820975,0.3187785458177486,0.3085523474374056,0.07655074423740274,0.10859703332163555,0.09607087402362993,0.08491293411036013,0.32186201949981474,0.3188085507297047,0.15162091225083352,0.3468475093853308
2024,"sands, cole",1154,131.6,138.2,117.7,0.6940608963337227,0.8701053987464705,0.518016393920975,0.07177806106962908,0.06291337742692554,0.08283282964054138,0.3145875068293571,0.36141632885285546,0.36756281277436653,0.06286603516520414,0.16384815553790624,0.10262290446017479,0.06335998283944604,0.3264314182949353,0.26875483199192024,0.13711922373339694,0.3306110661553437
2024,"lee, dylan",879,131.5,131.0,123.1,0.7904950373832431,0.8074969775701881,0.7734930971962981,0.07321362229102167,0.06968866422674828,0.06491133630861098,0.36087925696594425,0.3695688565754707,0.37196374584535646,0.07026203930228699,0.12430087971883638,0.06505364990295753,0.07867160974871616,0.3369736828873402,0.3076359268751714,0.0698253235586931,0.3369184947049924
2024,"rogers, tyler",1010,131.3,120.2,131.2,0.7327478057061929,0.4910754239581646,0.9744201874542212,0.09511594111328742,0.06205155033888546,0.0759423772822297,0.34783597649586145,0.35646542023843275,0.3977734549202048,0.07166728008833272,0.14678689731321312,0.051323781659908994,0.0697500869937071,0.3284352000802767,0.3036772135181932,0.17257923404735698,0.31215159940575976
2024,"vásquez, randy",1692,131.2,147.6,109.8,0.5842334748686628,0.9234428372333053,0.2450241125040204,0.07061638052350126,0.06327532079612301,0.05235034833282215,0.36430246739844263,0.3783359300622319,0.3362996976733996,0.07648443841666624,0.15533349131041996,0.10783293207570464,0.05918641477811872,0.34703995333916593,0.37246478612887723,0.19744429756499415,0.33507639521568694
2024,"hurter, brant",645,131.1,130.1,123.2,0.9319621283613724,0.9346937402892819,0.9292305164334628,0.07958002422937138,0.05268303245878565,0.05906322569337949,0.3487818010499394,0.3137608310060536,0.33395770348624926,0.07963031120925858,0.16309655257023678,0.05468277817929763,0.059440808643191644,0.3557170088038512,0.3449143269202551,0.18912853284643766,0.34042393432410784
2024,"fedde, erick",2895,131.0,115.0,134.8,0.4898419138457126,0.2454751965909314,0.7342086311004937,0.0613247515072511,0.11382963100479637,0.09674138244001977,0.3558416164249633,0.33780503686627006,0.3788390157798211,0.0824278696132243,0.19934070506152887,0.06758260155752135,0.06579910532736885,0.35737816723526844,0.34983959152320276,0.11666597230901693,0.43747204344270935
2024,"schwellenbach, spencer",1891,130.7,139.7,115.1,0.5514110322256418,0.7401527044489666,0.36266936000231703,0.08176633534300147,0.05352264897326753,0.05690255253567625,0.3867361903210037,0.3280489809623409,0.3481518452971735,0.08459642430934296,0.18695977069182812,0.0857255818414197,0.06863310988381499,0.4063387490433942,0.3519176866197029,0.17483133400271275,0.31230566600019766
2024,"glasnow, tyler",2012,130.5,174.2,88.0,0.53653265810513,1.3547467349370612,-0.28168141872680125,0.054637031560463935,0.05168002967045457,0.06888203728002915,0.3140889977357793,0.30861659511594014,0.36881539167552585,0.06111152005888847,0.16452459820880874,0.111976517840419,0.09211955185928346,0.40280059843468075,0.3981136797322239,0.13048673793824553,0.3439615417374763
2024,"jax, griffin",1072,130.3,120.8,129.2,0.6883281193052303,0.4899465165701711,0.8867097220402895,0.070397713741367,0.09196849541885406,0.06884535669095104,0.3277685163134079,0.4087602208085295,0.37935548801780233,0.0818457857931542,0.166774015458226,0.04266325683648518,0.09707198047986987,0.2852995939610113,0.26820862139080925,0.1392287502523723,0.3727606686538548
2024,"ruiz, josé",839,130.2,118.8,130.6,0.7777334895970462,0.5021018137473454,1.053365165446747,0.09511594111328742,0.06968866422674828,0.06682049325886424,0.34783597649586145,0.30803039503700913,0.36819797366433754,0.08040989481432693,0.18139201518702908,0.059002376475990145,0.061733744891632615,0.30945688526522835,0.3353555690371269,0.06489082481711063,0.38498697260043707
2024,"ross, joe",1202,130.1,126.6,124.5,0.648622160478862,0.594344002737397,0.702900318220327,0.06536930561698363,0.08556549062202999,0.09313325360003419,0.3579279080053074,0.34115881451597263,0.3831785457922834,0.0694449091578278,0.14150522523728268,0.06275121406925584,0.08345549177046194,0.29939645225506234,0.3136177496997267,0.15271596485221955,0.36740024583963693
2024,"stone, gavin",2154,129.0,140.8,111.7,0.49833035512160717,0.7286240685433644,0.26803664169985003,0.054637031560463935,0.059760025196338405,0.06727396489450999,0.40364123654174944,0.3890632990270285,0.4254918284187004,0.08549823382359267,0.16025123202156696,0.07298920968212307,0.08556605384584239,0.3973969920426613,0.3872583970184621,0.16028496437945255,0.3668247053269746
2024,"martin, chris",659,128.4,117.6,128.9,0.8401493922772714,0.5400080133905613,1.1402907711639816,0.0813484692122463,0.05693166410868772,0.08528913140927337,0.37875472996216025,0.3713221883452515,0.35442249552576854,0.07963031120925858,0.14087433034801458,0.06737699454234887,0.04852207786648403,0.27757988584760235,0.27116999493446914,0.1973190851143607,0.3676686284638943
