pitcher_id,season,pitcher_name,pitch_count,stamina_plus,outing_stamina_plus,inning_stamina_plus,stamina_score,outing_score,inning_score,velo_slope_outing,spin_slope_outing,velo_slope_inning,spin_slope_inning
681517,2024,"leahy, kyle",695,99.5,99.4,99.7,-0.029672805923927993,-0.0795302059341769,0.02018459408632091,-1.1223001359718552e-05,5.8608706738262136e-05,0.00038541759408144976,0.00042154479837751047
678495,2024,"rodríguez, randy",879,99.2,107.2,91.2,-0.03612469018247,0.2806667140523206,-0.3529160944172606,3.722272423164919e-05,0.00017955567405087897,0.00015930711900383163,0.0005765737062758249
621051,2024,"wilson, steven",643,99.2,104.6,94.0,-0.04234191637644749,0.19269703424390838,-0.27738086699680337,3.6598195416559946e-05,0.00012231641087809354,0.0002368881091128801,0.0004562239650405776
669711,2024,"weissert, greg",1045,99.2,99.4,99.2,-0.03294790955499058,-0.06421320404064357,-0.0016826150693375896,-7.004184412259942e-05,0.00021422600998626868,0.00024149757426814608,0.0007961377482566239
671212,2024,"boyle, joe",966,99.2,98.9,99.7,-0.035444960180817636,-0.08926971553471263,0.018379795173077362,-8.386525554954468e-05,0.0002316500523925029,0.0001631739481865647,0.0010408998635375562
657649,2024,"koenig, jared",1033,99.1,96.2,102.4,-0.03604598615536597,-0.19607219056041514,0.1239802182496832,-3.7973144040034576e-05,4.6851456222056995e-05,0.0004636349687580023,0.000335579411877093
621345,2024,"minter, a. j.",526,99.1,104.7,93.6,-0.0559598024359991,0.22611758537133536,-0.33803719024333356,-0.00011270328059567756,0.0005136762544819726,0.00012085473003474734,0.0007031738854463728
665152,2024,"kremer, dean",2171,98.9,98.9,99.1,-0.03390587117333274,-0.06173263273772117,-0.006079109608944311,6.083340019812894e-05,-0.0001076000485090513,0.0006386853160523137,-0.00032051036951675344
663559,2024,"falter, bailey",2140,98.9,95.0,103.1,-0.03463128226460644,-0.18265664545224197,0.11339408092302909,9.202584842268616e-05,-0.0002655018310327105,0.0004464278047413289,0.0003701647136213609
663992,2024,"lovelady, richard",532,98.8,99.1,98.8,-0.07090260269629084,-0.11418719970365526,-0.027618005688926417,-0.00010960184028753778,0.0002786127201821969,0.00020631176236295056,0.0008613710650837246
527048,2024,"pérez, martín",2208,98.8,98.8,99.2,-0.034433695565518715,-0.0653284574127024,-0.0035389337183350245,-9.02589205404848e-06,6.266798519758486e-05,0.0005336105563703069,-2.334239161914134e-05
595345,2024,"okert, steven",629,98.8,95.1,102.9,-0.061669399546848774,-0.31480685717043005,0.1914680580767325,-7.086435869052519e-05,4.880787029194715e-05,9.426563709252761e-05,0.0014551504587043778
672710,2024,"contreras, roansy",1103,98.7,106.3,91.2,-0.0497707128943804,0.21299344146423682,-0.3125348672529976,2.420988482020361e-05,0.00016649895090834748,0.00021977933934613718,0.0004590948607738256
608032,2024,"estévez, carlos",837,98.7,93.8,104.0,-0.05886655465052054,-0.32733586173097384,0.20960275242993276,0.00021627207651938782,-0.0006692777789882006,0.0007318621990847162,-0.0003051414429131182
663969,2024,"phillips, tyler",578,98.6,94.0,103.7,-0.07723177300872594,-0.39847181483771776,0.24400826882026588,-4.053019285369993e-05,-8.207533586966726e-05,0.0003302788818399359,0.0008622042278472644
